mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__gamma,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.07636036872863769,0.005822201869767208,0.024605369567871092,0.0031096125267310775,1.0,scale,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8776978417266187,0.8721804511278195,0.8740740740740741,0.8484848484848485,0.752,0.8448874430826722,0.04756954568633107,5,0.952561669829222,0.9483747609942639,0.946969696969697,0.9447619047619048,0.96045197740113,0.9506240019912436,0.005533911301907243
0.14192624092102052,0.004781272341606351,0.0271090030670166,0.002188869837101365,1.0,scale,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8613138686131386,0.8721804511278195,0.8676470588235294,0.8235294117647058,0.752,0.8353341580658386,0.04507915740934724,8,0.9427480916030534,0.9483747609942639,0.946969696969697,0.9447619047619048,0.9529190207156308,0.94715469500891,0.0034610355351820093
0.08462929725646973,0.002437632953825016,0.025322437286376953,0.002916560993133781,1.0,0.01,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7833333333333333,0.8455284552845529,0.782608695652174,0.7567567567567568,0.785369586136398,0.032140491119460116,12,0.9720670391061452,0.9706959706959707,0.9722735674676525,0.966542750929368,0.9724770642201835,0.9708112784838641,0.002223676653713263
0.14910540580749512,0.005619131390411467,0.026882314682006837,0.0007780257874258682,1.0,0.01,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.819672131147541,0.8740740740740741,0.8503937007874016,0.8403361344537815,0.7642276422764228,0.8297407365478442,0.037141875398540025,9,0.9720670391061452,0.9702602230483272,0.9720670391061452,0.9661654135338346,0.9720670391061452,0.9705253507801196,0.002289530702546706
0.07862200736999511,0.012570492719929873,0.023073434829711914,0.0021377757456680167,1.0,0.1,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.10487985610961914,0.005512178160420094,0.028914165496826173,0.0043881236645066215,1.0,0.1,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.06263608932495117,0.007248458283328984,0.023536014556884765,0.002730329717617776,10.0,scale,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8714285714285714,0.9,0.9,0.8970588235294118,0.803030303030303,0.8743035395976572,0.03721977644745441,4,0.9722735674676525,0.9706959706959707,0.9720670391061452,0.9669117647058824,0.9724770642201835,0.9708850812391668,0.0020824185597075784
0.11846237182617188,0.006140640004839587,0.023648786544799804,0.0014050480450905757,10.0,scale,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8714285714285714,0.9,0.9,0.9051094890510949,0.8091603053435115,0.8771396731646355,0.036003640980215204,3,0.9722735674676525,0.9706959706959707,0.9720670391061452,0.9669117647058824,0.9724770642201835,0.9708850812391668,0.0020824185597075784
0.06712846755981446,0.004149144652690353,0.025617694854736327,0.004913779204048448,10.0,0.01,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7833333333333333,0.8455284552845529,0.7931034482758621,0.7931034482758621,0.7947378749649566,0.028353272809092542,10,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.11743059158325195,0.010173281810347072,0.024060869216918947,0.0028070706609451043,10.0,0.01,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.819672131147541,0.8633093525179856,0.8769230769230769,0.8524590163934426,0.8091603053435115,0.8443047764651116,0.02582061242605441,6,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.06418404579162598,0.0013493181188603883,0.02549400329589844,0.0016068857109827514,10.0,0.1,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.11157722473144531,0.005895536596379811,0.023933887481689453,0.002333013893982485,10.0,0.1,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.0630723476409912,0.0029822981448851733,0.02332310676574707,0.0019074260302575886,100.0,scale,median,StandardScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8714285714285714,0.9,0.9078014184397163,0.9051094890510949,0.8148148148148148,0.8798308587468394,0.03500239997266371,2,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.11563186645507813,0.005255544841825272,0.021756982803344725,0.0023327935458607317,100.0,scale,median,RobustScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8714285714285714,0.9,0.9078014184397163,0.9130434782608695,0.8208955223880597,0.8826337981034434,0.03404971225171717,1,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.059670877456665036,0.0028700507836071794,0.023460197448730468,0.0014841606101753824,100.0,0.01,median,StandardScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7833333333333333,0.8455284552845529,0.7931034482758621,0.7931034482758621,0.7947378749649566,0.028353272809092542,10,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.11100506782531738,0.004136212999284627,0.019694948196411134,0.0029666304505686332,100.0,0.01,median,RobustScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.819672131147541,0.8633093525179856,0.8769230769230769,0.8524590163934426,0.8091603053435115,0.8443047764651116,0.02582061242605441,6,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.059148406982421874,0.003082150773825814,0.020145273208618163,0.0008113520739088523,100.0,0.1,median,StandardScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.08913660049438477,0.006262522132775372,0.015996694564819336,0.002676885225394987,100.0,0.1,median,RobustScaler(),"{'classifier__C': 100.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
