mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.19636249542236328,0.06586190415043947,0.008569288253784179,0.001904457173942379,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8571428571428571,0.8444444444444444,0.851063829787234,0.7518796992481203,0.7377049180327869,0.8084471497310884,0.052321311844830305,9,0.941398865784499,0.905511811023622,0.9647495361781077,0.8897485493230174,0.9566854990583804,0.9316188522735253,0.029176454662238633
0.2814213752746582,0.02509882408811083,0.008179378509521485,0.0025515748165666342,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.8428571428571429,0.855072463768116,0.8656716417910447,0.7401574803149606,0.8279159248507304,0.04505606487881804,5,0.8781431334622823,0.9166666666666666,0.9626865671641791,0.949343339587242,0.945179584120983,0.9304038582002706,0.030130028579842292
0.26792168617248535,0.02988252089858778,0.009218454360961914,0.0013183709095520948,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8270676691729323,0.8270676691729323,0.8484848484848485,0.8321167883211679,0.7633587786259542,0.8196191507555671,0.029208251489979787,7,0.9566854990583804,0.9461538461538461,0.9283018867924528,0.9442379182156134,0.9574861367837338,0.9465730574008052,0.010590760750571967
0.3225715160369873,0.03590929513698185,0.007698965072631836,0.0013148308820579878,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.835820895522388,0.7575757575757576,0.8321167883211679,0.7538461538461538,0.8030360981575712,0.03868246528873293,11,0.9566854990583804,0.9467680608365019,0.8197343453510436,0.9380863039399625,0.9552238805970149,0.9232996179565808,0.052209108756073215
0.3098137855529785,0.021364534913772534,0.007521724700927735,0.0011443454764437947,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8296296296296296,0.8840579710144928,0.8444444444444444,0.8905109489051095,0.7819548872180451,0.8461195762423444,0.039501259443687174,1,0.9664179104477612,0.9497206703910615,0.9529190207156308,0.9539594843462247,0.9688073394495413,0.9583648850700438,0.007716003016101959
0.3552417755126953,0.041949381018008734,0.005511045455932617,0.0006753993619756323,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8382352941176471,0.8840579710144928,0.835820895522388,0.8857142857142857,0.7777777777777778,0.8443212448293183,0.03957200774098856,3,0.9666666666666667,0.9553903345724907,0.9489603024574669,0.9548872180451128,0.967984934086629,0.9587778911656732,0.007348473900068819
0.19037375450134278,0.042331102043029735,0.007343959808349609,0.0016300279517023487,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8571428571428571,0.8444444444444444,0.851063829787234,0.7518796992481203,0.7377049180327869,0.8084471497310884,0.052321311844830305,9,0.941398865784499,0.905511811023622,0.9647495361781077,0.8897485493230174,0.9566854990583804,0.9316188522735253,0.029176454662238633
0.2479536533355713,0.01790309033263871,0.006282329559326172,0.001107896571751985,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.8428571428571429,0.855072463768116,0.8656716417910447,0.7401574803149606,0.8279159248507304,0.04505606487881804,5,0.8781431334622823,0.9166666666666666,0.9626865671641791,0.949343339587242,0.9433962264150944,0.9300471866590929,0.029963099284001607
0.21597042083740234,0.02446380865993154,0.00617523193359375,0.0009938932564363698,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8270676691729323,0.8270676691729323,0.8484848484848485,0.8321167883211679,0.7633587786259542,0.8196191507555671,0.029208251489979787,7,0.9566854990583804,0.9461538461538461,0.9283018867924528,0.9442379182156134,0.9574861367837338,0.9465730574008052,0.010590760750571967
0.19721698760986328,0.05014305332955308,0.004712820053100586,0.0011509490703348777,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.835820895522388,0.7575757575757576,0.8321167883211679,0.7538461538461538,0.8030360981575712,0.03868246528873293,11,0.9566854990583804,0.9467680608365019,0.8197343453510436,0.9380863039399625,0.9552238805970149,0.9232996179565808,0.052209108756073215
0.1507874011993408,0.009525181402374084,0.003932762145996094,0.000827093746833805,0.001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8296296296296296,0.8840579710144928,0.8444444444444444,0.8905109489051095,0.7819548872180451,0.8461195762423444,0.039501259443687174,1,0.9664179104477612,0.9497206703910615,0.9529190207156308,0.9539594843462247,0.9685767097966729,0.9583187591394701,0.007653879872255924
0.18165988922119142,0.026461970470325433,0.0028504371643066407,0.00012781705190726707,0.001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8321167883211679,0.8840579710144928,0.8270676691729323,0.8857142857142857,0.7777777777777778,0.8413468984001312,0.04030589335828064,4,0.9666666666666667,0.9553903345724907,0.946969696969697,0.9548872180451128,0.967984934086629,0.9583797700681191,0.007902610244530102
