mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.22381372451782228,0.0657473010383233,0.00984206199645996,0.002325300773347399,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8529411764705882,0.8872180451127819,0.7941176470588235,0.8120300751879699,0.7401574803149606,0.8172928848290247,0.050348760020963244,9,0.9626865671641791,0.9584905660377359,0.8905660377358491,0.9467680608365019,0.9483747609942639,0.941377198553706,0.026102712032048173
0.3572040557861328,0.04515191162807662,0.007228040695190429,0.0012034291141216037,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8529411764705882,0.8805970149253731,0.7969924812030075,0.8270676691729323,0.7633587786259542,0.824191424079571,0.041126159493767286,5,0.9646182495344506,0.9639468690702088,0.9053030303030303,0.9523809523809523,0.9640831758034026,0.950066455418409,0.02284736382929799
0.31619887351989745,0.0553530517078348,0.009063911437988282,0.0017184365409949687,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8,0.8217054263565892,0.9064748201438849,0.8592592592592593,0.746031746031746,0.8266942503582959,0.05416517348144492,3,0.8863198458574181,0.9356060606060606,0.9644859813084112,0.9574861367837338,0.9591078066914498,0.9406011662494148,0.028877310071005295
0.3721684455871582,0.03669649846706949,0.008588552474975586,0.003157039876141184,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8153846153846154,0.796875,0.8905109489051095,0.8571428571428571,0.75,0.8219826842865163,0.04855470722284625,7,0.9013539651837524,0.9090909090909091,0.9642184557438794,0.9555555555555556,0.9573283858998145,0.9375094542947823,0.026633271235239904
0.31718974113464354,0.04817309829304435,0.00859375,0.0016059646582161384,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.835820895522388,0.8244274809160306,0.8028169014084507,0.8695652173913043,0.8062015503875969,0.8277664091251541,0.024127513891223577,1,0.9213051823416507,0.8918406072106262,0.897196261682243,0.957169459962756,0.9650092081031307,0.9265041438600813,0.030035124490191877
0.3053847312927246,0.051104523471588156,0.010003995895385743,0.0011192744527593538,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8091603053435115,0.7967479674796748,0.7851851851851852,0.8695652173913043,0.8062015503875969,0.8133720451574545,0.029317866180679622,11,0.9111969111969112,0.9139579349904398,0.8793774319066148,0.9527410207939508,0.9647495361781077,0.9244045670132047,0.030795091616922222
0.18089647293090821,0.04953200109128671,0.008472728729248046,0.0008957348943536641,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8529411764705882,0.8872180451127819,0.7941176470588235,0.8120300751879699,0.7401574803149606,0.8172928848290247,0.050348760020963244,9,0.9626865671641791,0.9584905660377359,0.8905660377358491,0.9467680608365019,0.9483747609942639,0.941377198553706,0.026102712032048173
0.31063232421875,0.06277742727721089,0.008795213699340821,0.0013691062081780596,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8529411764705882,0.8805970149253731,0.7969924812030075,0.8270676691729323,0.7633587786259542,0.824191424079571,0.041126159493767286,5,0.9646182495344506,0.9639468690702088,0.9053030303030303,0.9523809523809523,0.9640831758034026,0.950066455418409,0.02284736382929799
0.27724757194519045,0.060100359637279915,0.007835006713867188,0.0014128924991218584,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8,0.8217054263565892,0.9064748201438849,0.8592592592592593,0.746031746031746,0.8266942503582959,0.05416517348144492,3,0.8863198458574181,0.9356060606060606,0.9644859813084112,0.9574861367837338,0.9591078066914498,0.9406011662494148,0.028877310071005295
0.3307213306427002,0.015521244778408144,0.0062253475189208984,0.0020168061570162103,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8153846153846154,0.796875,0.8905109489051095,0.8571428571428571,0.75,0.8219826842865163,0.04855470722284625,7,0.9013539651837524,0.9090909090909091,0.9642184557438794,0.9555555555555556,0.9573283858998145,0.9375094542947823,0.026633271235239904
0.25241847038269044,0.02288063364944882,0.0050869941711425785,0.001572413563952822,0.001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.835820895522388,0.8244274809160306,0.8028169014084507,0.8695652173913043,0.8062015503875969,0.8277664091251541,0.024127513891223577,1,0.9213051823416507,0.8918406072106262,0.897196261682243,0.957169459962756,0.9650092081031307,0.9265041438600813,0.030035124490191877
0.2467426300048828,0.015202834583818717,0.003683137893676758,0.0003685829831748253,0.001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8091603053435115,0.7967479674796748,0.7851851851851852,0.8695652173913043,0.8062015503875969,0.8133720451574545,0.029317866180679622,11,0.9111969111969112,0.9139579349904398,0.8793774319066148,0.9527410207939508,0.9647495361781077,0.9244045670132047,0.030795091616922222
