mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.028469276428222657,0.008023054467566664,0.003437662124633789,0.00014079545504831919,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.5882352941176471,0.4807692307692308,0.559322033898305,0.5565217391304348,0.5087719298245614,0.5387240455480358,0.03859608412316106,11,0.5861297539149888,0.547085201793722,0.5153664302600472,0.6790123456790124,0.6808510638297872,0.6016889590955115,0.06770640014145465
0.04432415962219238,0.018972296898840217,0.003769969940185547,0.0003842054735569365,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6141732283464567,0.5046728971962616,0.5714285714285714,0.6324786324786325,0.5042016806722689,0.5653910020244381,0.053568142231489375,7,0.5498981670061099,0.5787234042553191,0.6167400881057269,0.71900826446281,0.7911646586345381,0.6511069164929009,0.09043276718077983
0.08127760887145996,0.03627077198322042,0.0037622928619384767,0.00023786444163283532,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.5811965811965812,0.6285714285714286,0.6461538461538462,0.6829268292682927,0.4672897196261682,0.6012276809632634,0.07454047776981004,3,0.6451612903225806,0.8099173553719008,0.7717842323651453,0.8888888888888888,0.6928104575163399,0.761712444892971,0.0859426060819121
0.07982559204101562,0.023259946950068743,0.0036043167114257813,0.00029272304944669885,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.5950413223140496,0.6153846153846154,0.6259541984732825,0.6612903225806451,0.4444444444444444,0.5884229806394075,0.07512495312900451,5,0.6434782608695652,0.7787234042553192,0.7842323651452282,0.8232931726907631,0.6125290023201856,0.7284512410562123,0.08401450944794872
0.08308863639831543,0.03777696754183583,0.003820514678955078,0.0006850986408468255,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.6776859504132231,0.6037735849056604,0.5538461538461539,0.5196850393700787,0.6917293233082706,0.6093440103686772,0.06724244694561343,1,0.7130434782608696,0.767590618336887,0.6157205240174672,0.6440677966101694,0.9383177570093458,0.7357480348469478,0.1143466735756741
0.08004894256591796,0.013199141245989228,0.003788614273071289,0.000364103018636338,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.5765765765765766,0.6213592233009708,0.5693430656934306,0.5826771653543307,0.46153846153846156,0.562298898492754,0.05349679198787532,9,0.6214953271028038,0.7705627705627706,0.6751054852320675,0.7078189300411523,0.7462039045553145,0.7042372834988218,0.05266495747196403
0.037788105010986325,0.0066982825615184175,0.00398106575012207,0.0006244887315498544,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.5882352941176471,0.4807692307692308,0.559322033898305,0.5565217391304348,0.5087719298245614,0.5387240455480358,0.03859608412316106,11,0.5861297539149888,0.547085201793722,0.5153664302600472,0.6790123456790124,0.6808510638297872,0.6016889590955115,0.06770640014145465
0.053141212463378905,0.020024530727188156,0.0034898757934570313,0.0003322007340224448,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6141732283464567,0.5046728971962616,0.5714285714285714,0.6324786324786325,0.5042016806722689,0.5653910020244381,0.053568142231489375,7,0.5498981670061099,0.5787234042553191,0.6167400881057269,0.71900826446281,0.7911646586345381,0.6511069164929009,0.09043276718077983
0.07771353721618653,0.029106411905054218,0.0031212329864501952,0.0008073187064637835,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.5811965811965812,0.6285714285714286,0.6461538461538462,0.6829268292682927,0.4672897196261682,0.6012276809632634,0.07454047776981004,3,0.6451612903225806,0.8099173553719008,0.7717842323651453,0.8888888888888888,0.6928104575163399,0.761712444892971,0.0859426060819121
0.07437806129455567,0.018857939322283832,0.003233003616333008,0.00044468079073615486,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.5950413223140496,0.6153846153846154,0.6259541984732825,0.639344262295082,0.4444444444444444,0.5840337685822948,0.07128224800697491,6,0.6434782608695652,0.7787234042553192,0.7842323651452282,0.8232931726907631,0.6125290023201856,0.7284512410562123,0.08401450944794872
