mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__gamma,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.009168529510498047,0.00021181118375593704,0.0064470767974853516,0.0005218868659539348,1.0,scale,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.6290322580645161,0.5961538461538461,0.6428571428571429,0.6074074074074074,0.5423728813559322,0.603564707167769,0.03466011657039706,15,0.7652173913043478,0.7777777777777778,0.8,0.7864271457085829,0.7891440501043842,0.7837132729790184,0.01165713227720272
0.016017866134643555,0.002067698574737208,0.00752110481262207,0.0003002417349747105,1.0,scale,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.65,0.5825242718446602,0.6187050359712231,0.6015037593984962,0.46846846846846846,0.5842403071365696,0.06199394313778505,16,0.7571115973741794,0.7648351648351648,0.8023952095808383,0.7780040733197556,0.7838983050847458,0.7772488700389368,0.01572726001591716
0.014448404312133789,0.001703229683064448,0.0076430320739746095,0.0003967233403033371,1.0,0.01,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.6229508196721312,0.5714285714285714,0.60431654676259,0.5864661654135338,0.5087719298245614,0.5787868066202776,0.03903185066047888,17,0.7264770240700219,0.724373576309795,0.7692307692307693,0.7630522088353414,0.7361702127659574,0.743860758242377,0.01872451973529293
0.022469806671142577,0.0008015547161338772,0.008424663543701172,0.001135153230822797,1.0,0.01,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6101694915254238,0.5567010309278351,0.5815602836879432,0.5891472868217055,0.4485981308411215,0.5572352447608058,0.05694634023896295,18,0.7158836689038032,0.7175925925925926,0.7613412228796844,0.7515151515151515,0.7617021276595745,0.7416069527101612,0.020638830880498938
0.016224241256713866,0.0013492454216627028,0.006846761703491211,0.000430401539526655,1.0,0.1,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7394957983193278,0.8467153284671532,0.821917808219178,0.7863247863247863,0.734375,0.785765744266089,0.044281040106377394,9,0.9682242990654205,0.9701492537313433,0.9720670391061452,0.9669117647058824,0.9684601113172542,0.9691624935852092,0.001780416275185281
0.0182523250579834,0.0005551240509266808,0.006929826736450195,0.0005252239413758469,1.0,0.1,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7603305785123967,0.8405797101449275,0.8194444444444444,0.7933884297520661,0.7633587786259542,0.7954203882959577,0.031240646742622752,6,0.9699248120300752,0.9701492537313433,0.9699248120300752,0.9666666666666667,0.9703703703703703,0.9694071829657063,0.0013801962381905838
0.016166114807128908,0.0009172806937701748,0.007301950454711914,0.0004948825587306898,10.0,scale,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7338129496402878,0.7559055118110236,0.8059701492537313,0.7596899224806202,0.696969696969697,0.750469646031072,0.03559370190574912,11,0.9516728624535316,0.9440298507462687,0.9439071566731141,0.9424860853432282,0.9440298507462687,0.9452251611924822,0.003276280149756218
0.023609733581542967,0.0007496651247027061,0.007061815261840821,0.000546767102620678,10.0,scale,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7299270072992701,0.752,0.8091603053435115,0.7692307692307693,0.6615384615384615,0.7443713086824024,0.04887478328698028,12,0.9463955637707948,0.9325842696629213,0.9296875,0.9402985074626866,0.9323308270676691,0.9362593335928142,0.006183629079280444
0.017528820037841796,0.0005427037941517413,0.0070017814636230465,0.00038649402192822863,10.0,0.01,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.6906474820143885,0.7350427350427351,0.7633587786259542,0.7086614173228346,0.640625,0.7076670826011825,0.041560288011255934,14,0.9222222222222223,0.8940269749518305,0.9083820662768031,0.9213051823416507,0.9118773946360154,0.9115627680857044,0.010259225045980059
0.023110389709472656,0.0017426661014743143,0.006937599182128907,0.0003277483103540439,10.0,0.01,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7111111111111111,0.7394957983193278,0.7538461538461538,0.7096774193548387,0.640625,0.7109510965262864,0.03899280357644817,13,0.9202226345083488,0.9028571428571428,0.90625,0.9005847953216374,0.9034749034749034,0.9066778952324064,0.007008940402336174
