mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__C,param_classifier__gamma,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0888911247253418,0.008189069095877162,0.03099226951599121,0.0041979790968795175,1.0,scale,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8776978417266187,0.8721804511278195,0.8740740740740741,0.8484848484848485,0.752,0.8448874430826722,0.04756954568633107,5,0.952561669829222,0.9483747609942639,0.946969696969697,0.9447619047619048,0.96045197740113,0.9506240019912436,0.005533911301907243
0.15543274879455565,0.01377191253581748,0.028608322143554688,0.001612390601445747,1.0,scale,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8613138686131386,0.8721804511278195,0.8676470588235294,0.8235294117647058,0.752,0.8353341580658386,0.04507915740934724,8,0.9427480916030534,0.9483747609942639,0.946969696969697,0.9447619047619048,0.9529190207156308,0.94715469500891,0.0034610355351820093
0.09018607139587402,0.007524777519043056,0.028664302825927735,0.005128648016910333,1.0,0.01,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7833333333333333,0.8455284552845529,0.782608695652174,0.7567567567567568,0.785369586136398,0.032140491119460116,12,0.9720670391061452,0.9706959706959707,0.9722735674676525,0.966542750929368,0.9724770642201835,0.9708112784838641,0.002223676653713263
0.16189565658569335,0.018811362842960568,0.028983163833618163,0.0043624552828815605,1.0,0.01,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.819672131147541,0.8740740740740741,0.8503937007874016,0.8403361344537815,0.7642276422764228,0.8297407365478442,0.037141875398540025,9,0.9720670391061452,0.9702602230483272,0.9720670391061452,0.9661654135338346,0.9720670391061452,0.9705253507801196,0.002289530702546706
0.08772950172424317,0.01794805217813715,0.026732921600341797,0.00572781239855001,1.0,0.1,median,StandardScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.10157623291015624,0.00914666869642506,0.025703239440917968,0.0018790863738731144,1.0,0.1,median,RobustScaler(),"{'classifier__C': 1.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.06315340995788574,0.008124777830499632,0.024410009384155273,0.0037787210963802146,10.0,scale,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8714285714285714,0.9,0.9,0.8970588235294118,0.803030303030303,0.8743035395976572,0.03721977644745441,4,0.9722735674676525,0.9706959706959707,0.9720670391061452,0.9669117647058824,0.9724770642201835,0.9708850812391668,0.0020824185597075784
0.12214035987854004,0.007854498785087783,0.024663972854614257,0.0021596077467826817,10.0,scale,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 'scale', 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8714285714285714,0.9,0.9,0.9051094890510949,0.8091603053435115,0.8771396731646355,0.036003640980215204,3,0.9722735674676525,0.9706959706959707,0.9720670391061452,0.9669117647058824,0.9724770642201835,0.9708850812391668,0.0020824185597075784
0.06797194480895996,0.008074217996109434,0.026580810546875,0.002392792763368266,10.0,0.01,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7833333333333333,0.8455284552845529,0.7931034482758621,0.7931034482758621,0.7947378749649566,0.028353272809092542,10,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.12089304924011231,0.017756566417250787,0.026784086227416994,0.005513559661775539,10.0,0.01,median,RobustScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.01, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.819672131147541,0.8633093525179856,0.8769230769230769,0.8524590163934426,0.8091603053435115,0.8443047764651116,0.02582061242605441,6,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
0.0719825267791748,0.006327653859326449,0.023350238800048828,0.0028800148786593065,10.0,0.1,median,StandardScaler(),"{'classifier__C': 10.0, 'classifier__gamma': 0.1, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7586206896551724,0.7521367521367521,0.8360655737704918,0.7931034482758621,0.7678571428571429,0.7815567213390843,0.030606589108216325,13,0.9722735674676525,0.9708029197080292,0.9722735674676525,0.9671532846715328,0.9727767695099818,0.9710560217649696,0.0020601565644349676
