mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.22983112335205078,0.1075119721771087,0.008921194076538085,0.0024938792224177275,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8571428571428571,0.8444444444444444,0.851063829787234,0.7518796992481203,0.7377049180327869,0.8084471497310884,0.052321311844830305,9,0.941398865784499,0.905511811023622,0.9647495361781077,0.8897485493230174,0.9566854990583804,0.9316188522735253,0.029176454662238633
0.29524765014648435,0.0747984751739923,0.009175300598144531,0.00269887844994988,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.8428571428571429,0.855072463768116,0.8656716417910447,0.7401574803149606,0.8279159248507304,0.04505606487881804,5,0.8781431334622823,0.9166666666666666,0.9626865671641791,0.949343339587242,0.945179584120983,0.9304038582002706,0.030130028579842292
0.28780717849731446,0.03877024277620504,0.008718347549438477,0.0016769405464565918,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8270676691729323,0.8270676691729323,0.8484848484848485,0.8321167883211679,0.7633587786259542,0.8196191507555671,0.029208251489979787,7,0.9566854990583804,0.9461538461538461,0.9283018867924528,0.9442379182156134,0.9574861367837338,0.9465730574008052,0.010590760750571967
0.34732508659362793,0.06732248355579043,0.009820365905761718,0.001262691892235181,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.835820895522388,0.7575757575757576,0.8321167883211679,0.7538461538461538,0.8030360981575712,0.03868246528873293,11,0.9566854990583804,0.9467680608365019,0.8197343453510436,0.9380863039399625,0.9552238805970149,0.9232996179565808,0.052209108756073215
0.34826231002807617,0.05286006720320651,0.006648588180541992,0.0008842677544058263,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8296296296296296,0.8840579710144928,0.8444444444444444,0.8905109489051095,0.7819548872180451,0.8461195762423444,0.039501259443687174,1,0.9664179104477612,0.9497206703910615,0.9529190207156308,0.9539594843462247,0.9688073394495413,0.9583648850700438,0.007716003016101959
0.3518342971801758,0.036907948731785725,0.006720638275146485,0.0011428546937747865,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.8382352941176471,0.8840579710144928,0.835820895522388,0.8857142857142857,0.7777777777777778,0.8443212448293183,0.03957200774098856,3,0.9666666666666667,0.9553903345724907,0.9489603024574669,0.9548872180451128,0.967984934086629,0.9587778911656732,0.007348473900068819
0.1738434314727783,0.033541032714892116,0.007326793670654297,0.0017070255151893983,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8571428571428571,0.8444444444444444,0.851063829787234,0.7518796992481203,0.7377049180327869,0.8084471497310884,0.052321311844830305,9,0.941398865784499,0.905511811023622,0.9647495361781077,0.8897485493230174,0.9566854990583804,0.9316188522735253,0.029176454662238633
0.20655512809753418,0.03282328888151492,0.010771989822387695,0.002833329286849131,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.8428571428571429,0.855072463768116,0.8656716417910447,0.7401574803149606,0.8279159248507304,0.04505606487881804,5,0.8781431334622823,0.9166666666666666,0.9626865671641791,0.949343339587242,0.9433962264150944,0.9300471866590929,0.029963099284001607
0.2365931510925293,0.016672456951183013,0.007960033416748048,0.001273545350080549,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.8270676691729323,0.8270676691729323,0.8484848484848485,0.8321167883211679,0.7633587786259542,0.8196191507555671,0.029208251489979787,7,0.9566854990583804,0.9461538461538461,0.9283018867924528,0.9442379182156134,0.9574861367837338,0.9465730574008052,0.010590760750571967
0.2584989070892334,0.0412206342794795,0.0060079097747802734,0.0009932913225234278,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.835820895522388,0.835820895522388,0.7575757575757576,0.8321167883211679,0.7538461538461538,0.8030360981575712,0.03868246528873293,11,0.9566854990583804,0.9467680608365019,0.8197343453510436,0.9380863039399625,0.9552238805970149,0.9232996179565808,0.052209108756073215
