mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12620806694030762,0.03877488592033454,0.015464973449707032,0.008804259906652755,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.696969696969697,0.6865671641791045,0.6909090909090909,0.821917808219178,0.7575757575757576,0.7307879035705657,0.052367381513274504,5,0.9808429118773946,0.8175182481751825,0.9365079365079365,0.9770992366412213,0.8809523809523809,0.9185841428308231,0.06205142620638882
0.21499619483947754,0.018016365229601188,0.00785059928894043,0.001086701792293092,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7076923076923077,0.6756756756756757,0.75,0.7945205479452054,0.7575757575757576,0.7370928577777892,0.04128085683494427,1,0.9534883720930233,0.8028169014084507,0.9498069498069498,0.9652509652509652,0.8828125,0.9108351377118777,0.06124114699504639
0.17376103401184081,0.022933326674456266,0.010558319091796876,0.00341421881273323,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7301587301587301,0.6229508196721312,0.7037037037037037,0.7536231884057971,0.7666666666666667,0.7154206217214056,0.05097206200063518,7,0.9692307692307692,0.84,0.9612403100775194,0.9348659003831418,0.9565217391304348,0.9323717437643729,0.047568821761316986
0.2530252933502197,0.04669654576108573,0.011172199249267578,0.004969024123289618,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7076923076923077,0.6333333333333333,0.8333333333333334,0.7605633802816901,0.7301587301587301,0.733016216959879,0.06543472005606518,3,0.9618320610687023,0.8932806324110671,0.972972972972973,0.9770992366412213,0.9243027888446215,0.9458975383877171,0.03223478291330247
0.23078632354736328,0.046452362239164664,0.008213376998901368,0.0025501409642848046,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7301587301587301,0.6666666666666666,0.64,0.7575757575757576,0.7619047619047619,0.7112611832611833,0.04926206711171609,9,0.9803921568627451,0.9195402298850575,0.7468879668049793,0.980544747081712,0.9692307692307692,0.9193191739730526,0.08910916614339272
0.26493077278137206,0.0652796913807366,0.008781862258911134,0.0017580352776454583,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6865671641791045,0.6865671641791045,0.6071428571428571,0.7619047619047619,0.75,0.6984363894811656,0.05532324338501191,11,0.9727626459143969,0.9689922480620154,0.7715355805243446,0.980544747081712,0.9453125,0.9278295443164939,0.07902619978047816
0.13832468986511232,0.06299831805399149,0.0072820186614990234,0.0008239907935327999,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.696969696969697,0.6865671641791045,0.6909090909090909,0.821917808219178,0.7575757575757576,0.7307879035705657,0.052367381513274504,5,0.9808429118773946,0.8175182481751825,0.9365079365079365,0.9770992366412213,0.8809523809523809,0.9185841428308231,0.06205142620638882
0.24050488471984863,0.06903963724512588,0.009663820266723633,0.0024859500497391583,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7076923076923077,0.6756756756756757,0.75,0.7945205479452054,0.7575757575757576,0.7370928577777892,0.04128085683494427,1,0.9534883720930233,0.8028169014084507,0.9498069498069498,0.9652509652509652,0.8828125,0.9108351377118777,0.06124114699504639
0.17971949577331542,0.066848457285179,0.008155727386474609,0.0010463318241857992,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.7301587301587301,0.6229508196721312,0.7037037037037037,0.7536231884057971,0.7666666666666667,0.7154206217214056,0.05097206200063518,7,0.9692307692307692,0.84,0.9612403100775194,0.9348659003831418,0.9565217391304348,0.9323717437643729,0.047568821761316986
0.2342677593231201,0.029192635634475068,0.008594179153442382,0.0007825467944946874,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.7076923076923077,0.6333333333333333,0.8333333333333334,0.7605633802816901,0.7301587301587301,0.733016216959879,0.06543472005606518,3,0.9618320610687023,0.8932806324110671,0.972972972972973,0.9770992366412213,0.9243027888446215,0.9458975383877171,0.03223478291330247
