mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__alpha,param_classifier__hidden_layer_sizes,param_classifier__learning_rate_init,param_imputer__strategy,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.023714733123779298,0.010199770900891643,0.0033422470092773437,0.00012168362959095778,0.0001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.37209302325581395,0.4528301886792453,0.425531914893617,0.5555555555555556,0.5517241379310345,0.47154696406305324,0.07189521740273694,11,0.3312883435582822,0.7247706422018348,0.6139534883720931,0.5898617511520737,0.6111111111111112,0.574197067279079,0.13028096675699352
0.02280588150024414,0.003468660553270596,0.0035009860992431642,0.00039991361659247316,0.0001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.4897959183673469,0.4827586206896552,0.46153846153846156,0.391304347826087,0.6268656716417911,0.4904526040126683,0.07659576747478661,9,0.39361702127659576,0.6160714285714286,0.5907172995780591,0.43781094527363185,0.602510460251046,0.5281454309901521,0.09320363694185463
0.022801589965820313,0.0028611086172947347,0.003515005111694336,0.0002494753044347302,0.0001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.48148148148148145,0.44,0.5769230769230769,0.5357142857142857,0.6545454545454545,0.5377328597328598,0.07470081592336027,5,0.5619047619047619,0.5504587155963303,0.5488372093023256,0.5964912280701754,0.5096153846153846,0.5534614598977956,0.027841439554484725
0.03421239852905274,0.006849987454981597,0.003771209716796875,0.00036534983629648226,0.0001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.509090909090909,0.4827586206896552,0.5333333333333333,0.5573770491803278,0.6101694915254238,0.53854588076393,0.043569574053484085,3,0.6431718061674009,0.6040816326530613,0.5541125541125541,0.6521739130434783,0.5701754385964912,0.6047430689145973,0.03869175729914694
0.032648658752441405,0.006086796613307689,0.0035578727722167967,0.000459694896370757,0.0001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.45614035087719296,0.36363636363636365,0.4230769230769231,0.6101694915254238,0.6,0.49060462582318076,0.09811403721197248,7,0.5964912280701754,0.39572192513368987,0.45226130653266333,0.6606334841628959,0.5511111111111111,0.5312438110021072,0.09591458713869278
0.04430665969848633,0.007862407528959864,0.00499272346496582,0.0012739962842860456,0.0001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.0001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6,0.5,0.5333333333333333,0.576271186440678,0.6,0.5619209039548022,0.03938886456672885,1,0.6245353159851301,0.4732142857142857,0.5321888412017167,0.6431718061674009,0.6153846153846154,0.5776989728906299,0.06463553902091139
0.03252248764038086,0.012284802908633291,0.003476858139038086,0.00018697745068198883,0.001,"(64,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.37209302325581395,0.4528301886792453,0.425531914893617,0.5555555555555556,0.5517241379310345,0.47154696406305324,0.07189521740273694,11,0.3312883435582822,0.7247706422018348,0.6139534883720931,0.5898617511520737,0.6111111111111112,0.574197067279079,0.13028096675699352
0.03075881004333496,0.0055922786080315175,0.0042362213134765625,0.0007674246467154426,0.001,"(64,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (64,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.4897959183673469,0.4827586206896552,0.46153846153846156,0.391304347826087,0.6268656716417911,0.4904526040126683,0.07659576747478661,9,0.39361702127659576,0.6160714285714286,0.5907172995780591,0.43781094527363185,0.602510460251046,0.5281454309901521,0.09320363694185463
0.028504323959350587,0.001463680138895713,0.003918981552124024,0.0006195474310960979,0.001,"(128,)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.48148148148148145,0.44,0.5769230769230769,0.5357142857142857,0.6545454545454545,0.5377328597328598,0.07470081592336027,5,0.5619047619047619,0.5504587155963303,0.5488372093023256,0.5964912280701754,0.5096153846153846,0.5534614598977956,0.027841439554484725
0.038688278198242186,0.005295219186198897,0.0038103580474853514,0.0003688932387773624,0.001,"(128,)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128,), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.509090909090909,0.4827586206896552,0.5333333333333333,0.5573770491803278,0.6101694915254238,0.53854588076393,0.043569574053484085,3,0.6431718061674009,0.6040816326530613,0.5541125541125541,0.6521739130434783,0.5701754385964912,0.6047430689145973,0.03869175729914694
0.034027624130249026,0.005374160831616811,0.0032130718231201173,0.0007535216774749247,0.001,"(128, 64)",0.001,median,StandardScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': StandardScaler()}",0.45614035087719296,0.36363636363636365,0.4230769230769231,0.6101694915254238,0.6,0.49060462582318076,0.09811403721197248,7,0.5964912280701754,0.39572192513368987,0.45226130653266333,0.6606334841628959,0.5511111111111111,0.5312438110021072,0.09591458713869278
0.036305713653564456,0.002484565562717999,0.0025182723999023437,0.0003734923526468565,0.001,"(128, 64)",0.001,median,RobustScaler(),"{'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': (128, 64), 'classifier__learning_rate_init': 0.001, 'imputer__strategy': 'median', 'scaler': RobustScaler()}",0.6,0.5,0.5333333333333333,0.576271186440678,0.6,0.5619209039548022,0.03938886456672885,1,0.6245353159851301,0.4732142857142857,0.5321888412017167,0.6431718061674009,0.6153846153846154,0.5776989728906299,0.06463553902091139
